transaction_id,account_id,transaction_date,transaction_type,amount,currency
TXN00002081,ACCT000030,2025-05-02,Payment,1718.91,USD
TXN00002082,ACCT000117,2025-07-31,Purchase,2945.14,GBP
TXN00002083,ACCT000008,2025-05-08,Transfer,233.67,USD
TXN00002084,ACCT000225,2025-04-03,Purchase,287.99,USD
TXN00002085,ACCT000309,2025-12-02,Purchase,1574.06,USD
TXN00002086,ACCT000204,2025-09-03,Fee,652.93,USD
TXN00002087,ACCT000279,2025-04-16,Purchase,386.51,CAD
TXN00002088,ACCT000113,2025-08-16,Fee,4488.71,USD
TXN00002089,ACCT000150,2025-12-01,Fee,3902.14,USD
TXN00002090,ACCT000164,2025-12-24,Transfer,4465.43,GBP
TXN00002091,ACCT000178,2025-07-30,Transfer,526.37,GBP
TXN00002092,ACCT000105,2025-03-12,Interest,1402.52,GBP
TXN00002093,ACCT000284,2025-04-18,Payment,1528.17,USD
TXN00002094,ACCT000073,2025-01-19,Fee,3625.93,USD
TXN00002095,ACCT000233,2025-02-28,Interest,3251.29,USD
TXN00002096,ACCT000139,2025-05-23,Interest,4182.44,GBP
TXN00002097,ACCT000044,2025-01-31,Interest,1505.56,USD
TXN00002098,ACCT000010,2025-07-15,Transfer,1922.76,CAD
TXN00002099,ACCT000106,2025-07-14,Interest,226.86,USD
TXN00002100,ACCT000339,2025-06-06,Interest,2664.8,USD
TXN00002101,ACCT000014,2025-11-08,Transfer,3816.17,USD
TXN00002102,ACCT000303,2025-04-21,Fee,4052.17,USD
TXN00002103,ACCT000319,2025-08-11,Fee,3630.3,CAD
TXN00002104,ACCT000284,2025-07-18,Purchase,4037.95,USD
TXN00002105,ACCT000294,2025-10-18,Transfer,2320.2,GBP
TXN00002106,ACCT000196,2025-08-28,Fee,816.93,USD
TXN00002107,ACCT000144,2025-12-16,Payment,4539.02,USD
TXN00002108,ACCT000395,2025-10-05,Purchase,4994.04,USD
TXN00002109,ACCT000020,2025-11-12,Fee,2857.56,USD
TXN00002110,ACCT000129,2025-12-01,Fee,1347.39,GBP
TXN00002111,ACCT000292,2025-12-05,Purchase,625.91,USD
TXN00002112,ACCT000228,2025-08-25,Fee,4238.73,USD
TXN00002113,ACCT000019,2025-07-03,Interest,49.31,CAD
TXN00002114,ACCT000030,2025-10-24,Transfer,1093.12,USD
TXN00002115,ACCT000283,2025-06-10,Fee,4485.74,USD
TXN00002116,ACCT000393,2025-05-22,Interest,903.12,USD
TXN00002117,ACCT000323,2025-03-31,Interest,640.48,USD
TXN00002118,ACCT000120,2025-02-28,Transfer,3281.61,USD
TXN00002119,ACCT000226,2025-10-24,Payment,3423.78,USD
TXN00002120,ACCT000117,2025-02-01,Purchase,2769.27,USD
TXN00002121,ACCT000181,2025-10-04,Fee,85.51,USD
TXN00002122,ACCT000056,2025-02-09,Transfer,1177.31,GBP
TXN00002123,ACCT000040,2025-05-02,Interest,570.35,USD
TXN00002124,ACCT000349,2025-08-01,Fee,2853.98,USD
TXN00002125,ACCT000074,2025-01-13,Interest,4379.89,USD
TXN00002126,ACCT000172,2025-07-28,Transfer,3941.88,USD
TXN00002127,ACCT000151,2025-11-15,Interest,4712.69,USD
TXN00002128,ACCT000149,2025-03-18,Payment,1844.67,GBP
TXN00002129,ACCT000109,2025-06-10,Purchase,535.63,GBP
TXN00002130,ACCT000365,2025-06-26,Transfer,3918.42,USD
TXN00002131,ACCT000017,2025-12-03,Interest,4154.48,USD
TXN00002132,ACCT000333,2025-02-10,Interest,3814.25,USD
TXN00002133,ACCT000295,2025-11-19,Payment,2829.18,GBP
TXN00002134,ACCT000063,2025-09-28,Interest,2697.14,USD
TXN00002135,ACCT000269,2025-09-24,Transfer,2364.28,CAD
TXN00002136,ACCT000295,2025-05-31,Fee,1349.57,USD
TXN00002137,ACCT000394,2025-07-05,Fee,1219.15,USD
TXN00002138,ACCT000060,2025-12-21,Interest,1577.51,USD
TXN00002139,ACCT000210,2025-07-05,Interest,3665.33,USD
TXN00002140,ACCT000040,2025-07-05,Fee,2804.48,CAD
TXN00002141,ACCT000215,2025-04-28,Transfer,1155.6,GBP
TXN00002142,ACCT000126,2025-07-28,Payment,4628.96,GBP
TXN00002143,ACCT000147,2025-06-24,Payment,3029.7,USD
TXN00002144,ACCT000216,2025-09-16,Purchase,412.12,USD
TXN00002145,ACCT000396,2025-04-12,Transfer,2473.53,USD
TXN00002146,ACCT000062,2025-08-03,Interest,82.48,USD
TXN00002147,ACCT000241,2025-02-21,Transfer,3558.35,USD
TXN00002148,ACCT000013,2025-12-20,Purchase,4170.12,USD
TXN00002149,ACCT000272,2025-07-18,Purchase,666.23,CAD
TXN00002150,ACCT000357,2025-10-13,Fee,641.63,USD
TXN00002151,ACCT000173,2025-10-30,Fee,599.55,GBP
TXN00002152,ACCT000370,2025-01-24,Transfer,543.32,USD
TXN00002153,ACCT000210,2025-11-19,Fee,4749.85,CAD
TXN00002154,ACCT000245,2025-12-25,Interest,1450.01,USD
TXN00002155,ACCT000302,2025-09-18,Payment,3619.92,USD
TXN00002156,ACCT000304,2025-10-31,Payment,4478.52,USD
TXN00002157,ACCT000225,2025-04-01,Interest,1899.98,GBP
TXN00002158,ACCT000396,2025-02-19,Transfer,1400.1,USD
TXN00002159,ACCT000025,2025-10-16,Fee,2469.0,GBP
TXN00002160,ACCT000219,2025-05-27,Transfer,2901.24,USD
TXN00002161,ACCT000092,2025-03-15,Interest,1596.3,USD
TXN00002162,ACCT000143,2025-10-22,Payment,2155.54,GBP
TXN00002163,ACCT000146,2025-03-26,Fee,501.84,USD
TXN00002164,ACCT000225,2025-04-25,Fee,1372.87,USD
TXN00002165,ACCT000133,2025-11-07,Fee,4696.33,USD
TXN00002166,ACCT000073,2025-02-19,Payment,3333.84,USD
TXN00002167,ACCT000387,2025-03-28,Transfer,4194.76,USD
TXN00002168,ACCT000277,2025-10-03,Transfer,4513.19,USD
TXN00002169,ACCT000014,2025-07-09,Purchase,2444.39,USD
TXN00002170,ACCT000293,2025-08-07,Fee,4709.32,CAD
TXN00002171,ACCT000233,2025-06-01,Transfer,635.26,USD
TXN00002172,ACCT000222,2025-09-10,Purchase,2224.8,USD
TXN00002173,ACCT000143,2025-12-09,Purchase,4323.19,USD
TXN00002174,ACCT000382,2025-04-24,Fee,4019.19,USD
TXN00002175,ACCT000172,2025-05-22,Fee,787.85,CAD
TXN00002176,ACCT000038,2025-12-28,Transfer,3362.05,USD
TXN00002177,ACCT000362,2025-09-24,Purchase,2169.72,USD
TXN00002178,ACCT000339,2025-11-17,Payment,4207.95,USD
TXN00002179,ACCT000301,2025-07-12,Purchase,1233.34,USD
TXN00002180,ACCT000078,2025-09-06,Payment,1330.1,USD
TXN00002181,ACCT000102,2025-11-22,Interest,1416.59,USD
TXN00002182,ACCT000384,2025-04-20,Transfer,4286.5,USD
TXN00002183,ACCT000286,2025-11-09,Interest,340.97,USD
TXN00002184,ACCT000353,2025-05-15,Payment,198.87,GBP
TXN00002185,ACCT000121,2025-11-23,Interest,3156.98,USD
TXN00002186,ACCT000093,2025-06-03,Interest,2654.65,USD
TXN00002187,ACCT000251,2025-11-19,Fee,3341.54,CAD
TXN00002188,ACCT000247,2025-06-01,Transfer,1788.85,USD
TXN00002189,ACCT000387,2025-05-28,Payment,566.28,CAD
TXN00002190,ACCT000340,2025-08-06,Interest,1630.36,USD
TXN00002191,ACCT000164,2025-12-05,Payment,2326.36,USD
TXN00002192,ACCT000361,2025-03-07,Fee,3486.36,CAD
TXN00002193,ACCT000352,2025-05-01,Interest,3007.29,USD
TXN00002194,ACCT000111,2025-07-29,Fee,1343.28,USD
TXN00002195,ACCT000134,2025-12-12,Transfer,3860.13,USD
TXN00002196,ACCT000227,2025-08-06,Interest,1959.94,CAD
TXN00002197,ACCT000138,2025-09-06,Fee,4562.28,USD
TXN00002198,ACCT000024,2025-06-07,Fee,3183.15,CAD
TXN00002199,ACCT000086,2025-10-02,Interest,1110.44,USD
TXN00002200,ACCT000315,2025-11-09,Purchase,4739.65,USD
TXN00002201,ACCT000011,2025-01-11,Payment,3026.78,CAD
TXN00002202,ACCT000171,2025-06-30,Purchase,3903.27,GBP
TXN00002203,ACCT000266,2025-04-18,Purchase,3276.38,USD
TXN00002204,ACCT000081,2025-10-02,Transfer,996.21,CAD
TXN00002205,ACCT000083,2025-07-11,Payment,1454.49,USD
TXN00002206,ACCT000376,2025-05-08,Interest,1082.0,USD
TXN00002207,ACCT000387,2025-09-27,Purchase,4228.18,USD
TXN00002208,ACCT000249,2025-01-22,Transfer,1992.7,USD
TXN00002209,ACCT000118,2025-11-20,Fee,1510.82,USD
TXN00002210,ACCT000064,2025-07-13,Purchase,1365.93,CAD
TXN00002211,ACCT000139,2025-02-13,Payment,4092.39,USD
TXN00002212,ACCT000361,2025-08-01,Purchase,2525.03,USD
TXN00002213,ACCT000278,2025-11-06,Purchase,3714.55,USD
TXN00002214,ACCT000201,2025-04-10,Purchase,3680.69,GBP
TXN00002215,ACCT000218,2025-09-20,Fee,3924.93,USD
TXN00002216,ACCT000104,2025-02-21,Fee,1373.88,USD
TXN00002217,ACCT000150,2025-08-08,Transfer,2359.64,USD
TXN00002218,ACCT000288,2025-05-23,Payment,4834.6,CAD
TXN00002219,ACCT000274,2025-09-17,Fee,4538.79,USD
TXN00002220,ACCT000255,2025-07-21,Interest,90.98,USD
TXN00002221,ACCT000232,2025-04-25,Transfer,3574.32,GBP
TXN00002222,ACCT000119,2025-08-17,Purchase,1989.76,USD
TXN00002223,ACCT000330,2025-06-09,Interest,2817.95,USD
TXN00002224,ACCT000043,2025-02-18,Payment,4049.36,GBP
TXN00002225,ACCT000251,2025-10-31,Payment,1042.37,USD
TXN00002226,ACCT000316,2025-08-31,Purchase,710.95,GBP
TXN00002227,ACCT000031,2025-09-10,Transfer,3804.11,USD
TXN00002228,ACCT000173,2025-03-19,Interest,1560.72,USD
TXN00002229,ACCT000307,2025-07-28,Fee,3446.54,USD
TXN00002230,ACCT000387,2025-10-15,Fee,3453.53,CAD
TXN00002231,ACCT000334,2025-05-01,Transfer,2501.58,USD
TXN00002232,ACCT000264,2025-10-12,Interest,3545.8,USD
TXN00002233,ACCT000040,2025-07-12,Purchase,2131.38,USD
TXN00002234,ACCT000384,2025-03-04,Purchase,814.66,USD
TXN00002235,ACCT000059,2025-01-20,Payment,2190.82,CAD
TXN00002236,ACCT000269,2025-09-07,Interest,857.76,USD
TXN00002237,ACCT000005,2025-06-01,Transfer,2093.65,USD
TXN00002238,ACCT000369,2025-12-13,Interest,4978.74,USD
TXN00002239,ACCT000191,2025-10-16,Transfer,1615.32,USD
TXN00002240,ACCT000351,2025-04-15,Payment,1454.53,GBP
TXN00002241,ACCT000129,2025-08-30,Fee,2599.3,CAD
TXN00002242,ACCT000383,2025-03-11,Payment,4681.33,USD
TXN00002243,ACCT000243,2025-01-06,Transfer,3576.83,USD
TXN00002244,ACCT000241,2025-02-04,Interest,900.23,USD
TXN00002245,ACCT000103,2025-12-22,Fee,3508.82,USD
TXN00002246,ACCT000049,2025-02-01,Transfer,2295.67,GBP
TXN00002247,ACCT000035,2025-06-29,Interest,2974.3,GBP
TXN00002248,ACCT000008,2025-04-09,Payment,1728.06,USD
TXN00002249,ACCT000219,2025-10-27,Fee,4104.67,USD
TXN00002250,ACCT000207,2025-05-11,Fee,3124.38,GBP
TXN00002251,ACCT000104,2025-02-09,Transfer,3209.79,GBP
TXN00002252,ACCT000111,2025-05-24,Payment,519.37,USD
TXN00002253,ACCT000065,2025-09-25,Fee,2820.48,GBP
TXN00002254,ACCT000396,2025-10-31,Interest,1654.15,GBP
TXN00002255,ACCT000378,2025-11-12,Fee,4833.46,CAD
TXN00002256,ACCT000119,2025-04-21,Payment,844.66,USD
TXN00002257,ACCT000085,2025-09-01,Transfer,736.73,USD
TXN00002258,ACCT000027,2025-03-12,Fee,393.55,GBP
TXN00002259,ACCT000242,2025-06-17,Interest,2129.9,USD
TXN00002260,ACCT000124,2025-10-14,Transfer,3801.24,CAD
TXN00002261,ACCT000362,2025-08-31,Interest,3870.73,USD
TXN00002262,ACCT000163,2025-09-29,Fee,4194.05,USD
TXN00002263,ACCT000086,2025-11-21,Transfer,4211.75,USD
TXN00002264,ACCT000287,2025-08-15,Payment,4200.18,CAD
TXN00002265,ACCT000286,2025-08-11,Fee,3428.41,USD
TXN00002266,ACCT000188,2025-08-27,Payment,131.35,USD
TXN00002267,ACCT000287,2025-04-08,Interest,1072.83,CAD
TXN00002268,ACCT000383,2025-01-06,Fee,899.13,USD
TXN00002269,ACCT000100,2025-01-03,Interest,1808.15,GBP
TXN00002270,ACCT000189,2025-05-10,Fee,1645.62,GBP
TXN00002271,ACCT000018,2025-11-28,Purchase,3035.84,USD
TXN00002272,ACCT000357,2025-12-27,Interest,1994.48,USD
TXN00002273,ACCT000293,2025-01-16,Fee,3128.23,CAD
TXN00002274,ACCT000252,2025-03-30,Transfer,3163.04,CAD
TXN00002275,ACCT000020,2025-07-09,Transfer,4038.12,USD
TXN00002276,ACCT000079,2025-12-28,Transfer,4471.85,USD
TXN00002277,ACCT000062,2025-01-29,Payment,418.71,CAD
TXN00002278,ACCT000279,2025-05-23,Purchase,1574.61,USD
TXN00002279,ACCT000171,2025-12-11,Transfer,3688.58,USD
TXN00002280,ACCT000301,2025-07-07,Payment,4529.1,GBP
TXN00002281,ACCT000207,2025-08-02,Purchase,4703.02,USD
TXN00002282,ACCT000390,2025-09-14,Purchase,968.73,USD
TXN00002283,ACCT000228,2025-01-23,Fee,424.42,USD
TXN00002284,ACCT000259,2025-07-29,Transfer,997.42,USD
TXN00002285,ACCT000288,2025-06-29,Purchase,1559.27,USD
TXN00002286,ACCT000357,2025-02-14,Fee,2333.93,GBP
TXN00002287,ACCT000047,2025-04-04,Interest,445.37,USD
TXN00002288,ACCT000321,2025-01-11,Payment,1590.92,USD
TXN00002289,ACCT000192,2025-08-24,Purchase,1091.54,USD
TXN00002290,ACCT000349,2025-11-25,Payment,1542.37,USD
TXN00002291,ACCT000195,2025-12-28,Payment,1555.88,USD
TXN00002292,ACCT000290,2025-06-11,Payment,1398.42,CAD
TXN00002293,ACCT000140,2025-04-13,Payment,4177.2,USD
TXN00002294,ACCT000226,2025-05-16,Fee,1300.47,USD
TXN00002295,ACCT000187,2025-06-28,Interest,1778.99,GBP
TXN00002296,ACCT000352,2025-03-29,Interest,4148.35,USD
TXN00002297,ACCT000276,2025-10-19,Transfer,1931.48,USD
TXN00002298,ACCT000350,2025-05-28,Interest,1737.87,USD
TXN00002299,ACCT000258,2025-10-10,Fee,3499.77,USD
TXN00002300,ACCT000108,2025-05-13,Purchase,2568.8,USD
TXN00002301,ACCT000060,2025-09-22,Interest,1307.93,USD
TXN00002302,ACCT000301,2025-06-15,Interest,703.38,USD
TXN00002303,ACCT000302,2025-01-18,Transfer,1892.66,USD
TXN00002304,ACCT000005,2025-03-23,Purchase,3149.21,CAD
TXN00002305,ACCT000332,2025-02-21,Interest,1676.89,USD
TXN00002306,ACCT000240,2025-10-07,Fee,1534.85,USD
TXN00002307,ACCT000316,2025-08-22,Purchase,2197.85,GBP
TXN00002308,ACCT000375,2025-07-24,Transfer,3474.02,CAD
TXN00002309,ACCT000192,2025-11-04,Payment,1266.61,USD
TXN00002310,ACCT000154,2025-01-21,Interest,3394.39,USD
TXN00002311,ACCT000219,2025-05-18,Transfer,543.74,GBP
TXN00002312,ACCT000084,2025-09-20,Interest,2967.41,USD
TXN00002313,ACCT000358,2025-09-26,Fee,4433.54,USD
TXN00002314,ACCT000067,2025-12-06,Transfer,3760.49,USD
TXN00002315,ACCT000159,2025-03-14,Purchase,4851.77,USD
TXN00002316,ACCT000236,2025-01-01,Interest,1982.99,USD
TXN00002317,ACCT000155,2025-06-07,Payment,4415.36,USD
TXN00002318,ACCT000105,2025-08-12,Payment,1184.74,USD
TXN00002319,ACCT000285,2025-07-11,Payment,774.92,USD
TXN00002320,ACCT000052,2025-08-30,Interest,800.85,GBP
TXN00002321,ACCT000242,2025-12-09,Interest,3495.4,CAD
TXN00002322,ACCT000391,2025-02-19,Interest,3532.59,CAD
TXN00002323,ACCT000069,2025-07-24,Payment,1595.19,USD
TXN00002324,ACCT000374,2025-08-06,Fee,4099.86,GBP
TXN00002325,ACCT000178,2025-09-08,Interest,2672.91,GBP
TXN00002326,ACCT000312,2025-04-02,Purchase,1112.36,USD
TXN00002327,ACCT000257,2025-01-01,Fee,1814.59,GBP
TXN00002328,ACCT000040,2025-11-27,Transfer,3759.66,USD
TXN00002329,ACCT000023,2025-04-19,Payment,2502.25,USD
TXN00002330,ACCT000197,2025-12-01,Interest,468.79,USD
TXN00002331,ACCT000160,2025-07-18,Interest,757.98,CAD
TXN00002332,ACCT000216,2025-04-02,Purchase,1308.79,USD
TXN00002333,ACCT000055,2025-08-27,Interest,3413.29,USD
TXN00002334,ACCT000052,2025-12-02,Fee,3431.9,CAD
TXN00002335,ACCT000066,2025-10-22,Purchase,808.61,GBP
TXN00002336,ACCT000006,2025-09-06,Interest,3433.06,CAD
TXN00002337,ACCT000156,2025-08-06,Interest,3857.94,USD
TXN00002338,ACCT000231,2025-09-15,Purchase,3020.16,USD
TXN00002339,ACCT000274,2025-07-06,Interest,3561.56,USD
TXN00002340,ACCT000273,2025-07-16,Payment,4903.77,USD
TXN00002341,ACCT000363,2025-10-30,Payment,39.75,USD
TXN00002342,ACCT000315,2025-08-21,Payment,2576.91,CAD
TXN00002343,ACCT000021,2025-03-04,Purchase,2326.49,CAD
TXN00002344,ACCT000307,2025-12-18,Interest,1838.69,USD
TXN00002345,ACCT000346,2025-06-01,Fee,2131.38,USD
TXN00002346,ACCT000151,2025-07-02,Transfer,1339.84,CAD
TXN00002347,ACCT000153,2025-11-22,Purchase,2236.62,USD
TXN00002348,ACCT000375,2025-01-19,Transfer,562.86,GBP
TXN00002349,ACCT000044,2025-10-01,Interest,1246.89,USD
TXN00002350,ACCT000325,2025-09-10,Payment,3635.3,CAD
TXN00002351,ACCT000235,2025-12-19,Fee,1730.2,GBP
TXN00002352,ACCT000376,2025-09-26,Payment,4594.28,GBP
TXN00002353,ACCT000168,2025-07-10,Interest,208.0,USD
TXN00002354,ACCT000371,2025-11-23,Payment,3048.72,USD
TXN00002355,ACCT000372,2025-02-10,Interest,2565.6,USD
TXN00002356,ACCT000012,2025-04-05,Fee,2115.54,USD
TXN00002357,ACCT000222,2025-03-01,Purchase,4185.08,USD
TXN00002358,ACCT000156,2025-11-12,Transfer,1308.57,GBP
TXN00002359,ACCT000125,2025-12-22,Transfer,4271.95,USD
TXN00002360,ACCT000111,2025-08-12,Fee,2868.81,USD
TXN00002361,ACCT000344,2025-01-24,Payment,1387.88,GBP
TXN00002362,ACCT000348,2025-05-26,Interest,4549.18,USD
TXN00002363,ACCT000010,2025-08-01,Purchase,2038.88,USD
TXN00002364,ACCT000307,2025-11-22,Fee,1338.93,USD
TXN00002365,ACCT000010,2025-12-30,Purchase,1110.51,USD
TXN00002366,ACCT000148,2025-12-31,Payment,323.29,GBP
TXN00002367,ACCT000326,2025-11-01,Interest,2941.63,USD
TXN00002368,ACCT000286,2025-01-07,Transfer,1948.25,USD
TXN00002369,ACCT000228,2025-03-19,Fee,1601.62,CAD
TXN00002370,ACCT000358,2025-03-29,Interest,1057.13,CAD
TXN00002371,ACCT000339,2025-10-20,Fee,2017.68,USD
TXN00002372,ACCT000177,2025-02-12,Interest,2808.82,USD
TXN00002373,ACCT000150,2025-06-11,Transfer,1849.11,CAD
TXN00002374,ACCT000320,2025-10-27,Interest,152.68,USD
TXN00002375,ACCT000221,2025-08-01,Transfer,1761.37,USD
TXN00002376,ACCT000252,2025-05-01,Fee,2784.42,CAD
TXN00002377,ACCT000311,2025-03-05,Transfer,662.83,USD
TXN00002378,ACCT000057,2025-10-20,Interest,1095.44,USD
TXN00002379,ACCT000393,2025-07-25,Payment,4325.14,GBP
TXN00002380,ACCT000112,2025-08-03,Interest,1763.36,GBP
TXN00002381,ACCT000186,2025-11-19,Fee,1600.42,USD
TXN00002382,ACCT000273,2025-07-20,Fee,2514.01,USD
TXN00002383,ACCT000238,2025-05-27,Interest,2476.69,CAD
TXN00002384,ACCT000091,2025-07-24,Payment,4619.93,USD
TXN00002385,ACCT000172,2025-08-26,Purchase,2665.67,USD
TXN00002386,ACCT000335,2025-08-03,Purchase,1919.85,CAD
TXN00002387,ACCT000015,2025-11-13,Interest,948.43,USD
TXN00002388,ACCT000258,2025-02-11,Payment,3050.48,GBP
TXN00002389,ACCT000012,2025-06-16,Transfer,3662.08,GBP
TXN00002390,ACCT000321,2025-08-30,Payment,836.46,USD
TXN00002391,ACCT000308,2025-12-01,Fee,118.48,CAD
TXN00002392,ACCT000099,2025-03-24,Transfer,2559.12,CAD
TXN00002393,ACCT000123,2025-03-31,Fee,3616.69,CAD
TXN00002394,ACCT000151,2025-02-03,Payment,1617.01,USD
TXN00002395,ACCT000236,2025-05-06,Payment,2890.12,GBP
TXN00002396,ACCT000091,2025-08-25,Interest,4948.62,GBP
TXN00002397,ACCT000170,2025-03-23,Purchase,4019.42,USD
TXN00002398,ACCT000036,2025-01-04,Interest,3611.62,USD
TXN00002399,ACCT000241,2025-07-17,Interest,4335.98,USD
TXN00002400,ACCT000367,2025-10-03,Interest,4788.09,USD
TXN00002401,ACCT000274,2025-01-13,Transfer,3237.21,CAD
TXN00002402,ACCT000031,2025-05-30,Interest,4139.63,CAD
TXN00002403,ACCT000367,2025-09-19,Purchase,1820.05,CAD
TXN00002404,ACCT000054,2025-03-16,Interest,3938.18,USD
TXN00002405,ACCT000058,2025-03-28,Transfer,3769.12,USD
TXN00002406,ACCT000073,2025-05-05,Interest,3284.4,CAD
TXN00002407,ACCT000169,2025-11-25,Payment,1326.22,USD
TXN00002408,ACCT000252,2025-05-06,Interest,4496.48,USD
TXN00002409,ACCT000228,2025-06-19,Fee,1479.98,CAD
TXN00002410,ACCT000305,2025-01-19,Fee,2843.31,USD
TXN00002411,ACCT000014,2025-04-24,Payment,2611.29,USD
TXN00002412,ACCT000150,2025-06-07,Transfer,1816.81,USD
TXN00002413,ACCT000244,2025-08-14,Transfer,3171.3,USD
TXN00002414,ACCT000356,2025-03-07,Payment,3719.95,USD
TXN00002415,ACCT000197,2025-05-12,Transfer,1465.2,USD
TXN00002416,ACCT000299,2025-06-05,Purchase,4255.34,USD
TXN00002417,ACCT000187,2025-09-18,Transfer,65.27,GBP
TXN00002418,ACCT000088,2025-06-26,Interest,2387.49,USD
TXN00002419,ACCT000161,2025-09-25,Transfer,4263.79,USD
TXN00002420,ACCT000249,2025-11-28,Interest,4327.72,USD
TXN00002421,ACCT000248,2025-07-14,Transfer,2412.85,USD
TXN00002422,ACCT000159,2025-04-16,Purchase,1715.12,USD
TXN00002423,ACCT000399,2025-03-03,Payment,1395.19,USD
TXN00002424,ACCT000292,2025-11-23,Fee,2496.46,USD
TXN00002425,ACCT000380,2025-04-14,Transfer,4491.18,USD
TXN00002426,ACCT000051,2025-06-18,Purchase,1995.46,GBP
TXN00002427,ACCT000274,2025-10-03,Purchase,1361.01,USD
TXN00002428,ACCT000268,2025-05-07,Purchase,2235.93,USD
TXN00002429,ACCT000094,2025-12-20,Fee,3987.36,USD
TXN00002430,ACCT000234,2025-04-01,Payment,3449.74,USD
TXN00002431,ACCT000143,2025-02-16,Transfer,1332.49,USD
TXN00002432,ACCT000068,2025-09-25,Purchase,4531.17,USD
TXN00002433,ACCT000125,2025-10-27,Purchase,1042.62,GBP
TXN00002434,ACCT000275,2025-01-27,Interest,2324.04,USD
TXN00002435,ACCT000060,2025-08-15,Purchase,986.15,USD
TXN00002436,ACCT000278,2025-10-29,Interest,990.99,USD
TXN00002437,ACCT000292,2025-01-05,Transfer,2438.72,GBP
TXN00002438,ACCT000058,2025-08-15,Interest,4306.39,USD
TXN00002439,ACCT000315,2025-08-22,Transfer,4029.8,USD
TXN00002440,ACCT000308,2025-05-19,Fee,3774.03,CAD
TXN00002441,ACCT000248,2025-09-21,Payment,1646.55,USD
TXN00002442,ACCT000273,2025-05-08,Fee,1324.68,USD
TXN00002443,ACCT000258,2025-06-08,Fee,3390.82,CAD
TXN00002444,ACCT000094,2025-09-07,Purchase,4886.26,USD
TXN00002445,ACCT000261,2025-08-29,Fee,4467.37,CAD
TXN00002446,ACCT000390,2025-08-10,Payment,898.08,USD
TXN00002447,ACCT000227,2025-06-25,Purchase,4626.85,GBP
TXN00002448,ACCT000056,2025-04-29,Payment,972.01,USD
TXN00002449,ACCT000164,2025-09-29,Fee,2511.39,CAD
TXN00002450,ACCT000313,2025-04-18,Purchase,3425.31,GBP
TXN00002451,ACCT000099,2025-07-22,Payment,1622.21,USD
TXN00002452,ACCT000081,2025-06-16,Payment,3052.57,GBP
TXN00002453,ACCT000214,2025-05-18,Interest,3269.19,USD
TXN00002454,ACCT000156,2025-07-09,Fee,2362.55,USD
TXN00002455,ACCT000182,2025-06-11,Fee,1671.94,CAD
TXN00002456,ACCT000202,2025-08-02,Fee,2129.36,USD
TXN00002457,ACCT000210,2025-07-01,Interest,281.26,USD
TXN00002458,ACCT000010,2025-12-27,Interest,3836.41,USD
TXN00002459,ACCT000132,2025-05-31,Payment,3311.96,USD
TXN00002460,ACCT000196,2025-06-16,Purchase,1612.62,GBP
TXN00002461,ACCT000111,2025-11-13,Transfer,3696.39,GBP
TXN00002462,ACCT000055,2025-02-08,Interest,4282.74,USD
TXN00002463,ACCT000246,2025-10-31,Payment,1630.79,CAD
TXN00002464,ACCT000200,2025-12-19,Purchase,3907.23,CAD
TXN00002465,ACCT000311,2025-10-28,Payment,1404.31,CAD
TXN00002466,ACCT000328,2025-06-25,Purchase,511.69,USD
TXN00002467,ACCT000146,2025-02-26,Transfer,1850.4,CAD
TXN00002468,ACCT000038,2025-06-16,Payment,4404.84,CAD
TXN00002469,ACCT000302,2025-06-03,Payment,4370.38,GBP
TXN00002470,ACCT000225,2025-05-06,Payment,2811.37,USD
TXN00002471,ACCT000339,2025-05-14,Transfer,2735.19,GBP
TXN00002472,ACCT000354,2025-01-12,Transfer,4087.46,USD
TXN00002473,ACCT000359,2025-12-31,Purchase,4354.27,USD
TXN00002474,ACCT000229,2025-04-20,Fee,4525.99,USD
TXN00002475,ACCT000236,2025-07-05,Fee,2344.29,USD
TXN00002476,ACCT000361,2025-05-13,Payment,3389.96,USD
TXN00002477,ACCT000012,2025-03-13,Transfer,3739.51,USD
TXN00002478,ACCT000250,2025-01-25,Interest,2139.52,GBP
TXN00002479,ACCT000263,2025-07-11,Purchase,4565.35,USD
TXN00002480,ACCT000017,2025-09-16,Transfer,2188.85,USD
TXN00002481,ACCT000295,2025-06-20,Transfer,2462.59,USD
TXN00002482,ACCT000286,2025-02-27,Purchase,2828.71,GBP
TXN00002483,ACCT000045,2025-10-21,Payment,3993.96,CAD
TXN00002484,ACCT000098,2025-02-07,Transfer,3252.62,CAD
TXN00002485,ACCT000379,2025-03-19,Fee,2331.25,USD
TXN00002486,ACCT000295,2025-06-23,Purchase,912.46,CAD
TXN00002487,ACCT000379,2025-08-10,Transfer,3906.66,USD
TXN00002488,ACCT000004,2025-11-16,Interest,2875.82,CAD
TXN00002489,ACCT000166,2025-08-07,Purchase,47.65,USD
TXN00002490,ACCT000300,2025-12-12,Fee,4278.6,USD
TXN00002491,ACCT000341,2025-04-13,Transfer,2291.48,GBP
TXN00002492,ACCT000367,2025-10-23,Fee,4466.75,USD
TXN00002493,ACCT000106,2025-06-07,Payment,3866.1,USD
TXN00002494,ACCT000309,2025-01-21,Purchase,135.99,USD
TXN00002495,ACCT000036,2025-06-17,Transfer,1745.86,USD
TXN00002496,ACCT000104,2025-06-05,Payment,3292.54,USD
